loop	threshold	anger	empty_cells
4043	-980	933	26
4044	-980	934	26
4045	-980	935	27
4046	-980	931	25
4047	-980	932	25
4048	-980	933	25
4049	-980	929	24
4050	-980	930	24
4051	-980	931	24
4052	-980	932	24
4053	-980	933	24
4054	-980	934	24
4055	-980	935	24
4056	-980	936	24
4057	-980	937	25
4058	-980	938	25
4059	-980	939	25
4060	-980	940	25
4061	-980	941	25
4062	-980	937	24
4063	-980	938	24
4064	-980	934	23
4065	-980	935	23
4066	-980	936	23
4067	-980	937	23
4068	-980	938	23
4069	-980	939	23
4070	-980	940	25
4071	-980	941	27
4072	-980	937	26
4073	-980	938	26
4074	-980	939	26
4075	-980	940	27
4076	-980	941	27
4077	-980	937	26
4078	-980	938	26
4079	-980	939	26
4080	-980	935	25
4081	-980	931	23
4082	-980	932	24
4083	-980	933	24
4084	-980	934	24
4085	-980	930	23
4086	-980	931	25
4087	-980	932	25
4088	-980	928	23
4089	-980	929	23
4090	-980	930	23
4091	-980	931	23
4092	-980	932	23
4093	-980	933	23
4094	-980	934	23
4095	-980	935	24
4096	-980	936	25
4097	-980	937	25
4098	-980	938	25
4099	-980	939	25
4100	-980	940	25
4101	-980	941	25
4102	-980	942	27
4103	-980	938	24
4104	-980	934	23
4105	-980	935	23
4106	-980	936	23
4107	-980	937	23
4108	-980	938	23
4109	-980	939	23
4110	-980	940	23
4111	-980	941	23
4112	-980	942	23
4113	-980	943	23
4114	-980	944	23
4115	-980	945	23
4116	-980	946	24
4117	-980	947	25
4118	-980	943	24
4119	-980	944	28
4120	-980	940	25
4121	-980	941	25
4122	-980	942	25
4123	-980	943	26
4124	-980	944	27
4125	-980	945	27
4126	-980	941	23
4127	-980	942	23
4128	-980	943	23
4129	-980	944	23
4130	-980	945	23
4131	-980	946	23
4132	-980	947	23
4133	-980	948	23
4134	-980	949	23
4135	-980	950	23
4136	-980	951	24
4137	-980	952	24
4138	-980	953	24
4139	-980	954	25
4140	-980	955	25
4141	-980	956	25
4142	-980	952	24
4143	-980	953	24
4144	-980	954	24
4145	-980	955	25
4146	-980	956	29
4147	-980	952	28
4148	-980	953	28
4149	-980	954	28
4150	-980	955	29
4151	-980	951	28
4152	-980	952	28
4153	-980	948	27
4154	-980	949	27
4155	-980	950	27
4156	-980	946	26
4157	-980	942	25
4158	-980	943	25
4159	-980	944	25
4160	-980	945	25
4161	-980	946	27
4162	-980	942	25
4163	-980	943	25
4164	-980	944	26
4165	-980	945	27
4166	-980	941	24
4167	-980	937	23
4168	-980	938	23
4169	-980	939	23
4170	-980	940	23
4171	-980	941	23
4172	-980	942	23
4173	-980	943	23
4174	-980	944	24
4175	-980	945	24
4176	-980	946	24
4177	-980	947	27
4178	-980	943	25
4179	-980	944	27
4180	-980	945	27
4181	-980	946	27
4182	-980	942	25
4183	-980	943	26
4184	-980	939	25
4185	-980	940	25
4186	-980	941	25
4187	-980	942	25
4188	-980	943	25
4189	-980	944	25
4190	-980	945	25
4191	-980	946	25
4192	-980	947	26
4193	-980	943	25
4194	-980	944	25
4195	-980	945	26
4196	-980	941	25
4197	-980	942	26
4198	-980	938	25
4199	-980	939	25
4200	-1030	940	27
4201	-1030	936	25
4202	-1030	937	25
4203	-1030	938	25
4204	-1030	939	25
4205	-1030	940	25
4206	-1030	941	25
4207	-1030	942	25
4208	-1030	943	25
4209	-1030	944	25
4210	-1030	945	25
4211	-1030	946	25
4212	-1030	947	25
4213	-1030	948	28
4214	-1030	944	27
4215	-1030	945	27
4216	-1030	946	27
4217	-1030	947	27
4218	-1030	948	28
4219	-1030	949	30
4220	-1030	950	31
4221	-1030	946	29
4222	-1030	942	28
4223	-1030	943	28
4224	-1030	939	26
4225	-1030	935	25
4226	-1030	936	25
4227	-1030	937	25
4228	-1030	933	23
4229	-1030	934	23
4230	-1030	935	23
4231	-1030	936	23
4232	-1030	937	23
4233	-1030	938	23
4234	-1030	939	23
4235	-1030	940	23
4236	-1030	941	23
4237	-1030	942	23
4238	-1030	943	23
4239	-1030	944	23
4240	-1030	945	23
4241	-1030	946	23
4242	-1030	947	24
4243	-1030	948	26
4244	-1030	944	25
4245	-1030	945	25
4246	-1030	946	25
4247	-1030	947	25
4248	-1030	948	26
4249	-1030	949	27
4250	-1030	950	27
4251	-1030	951	28
4252	-1030	952	28
4253	-1030	953	28
4254	-1030	954	28
4255	-1030	955	29
4256	-1030	951	26
4257	-1030	952	26
4258	-1030	953	26
4259	-1030	954	26
4260	-1030	955	26
4261	-1030	956	26
4262	-1030	957	27
4263	-1030	953	26
4264	-1030	954	26
4265	-1030	955	26
4266	-1030	956	26
4267	-1030	957	26
4268	-1030	958	27
4269	-1030	954	26
4270	-1030	950	24
4271	-1030	951	24
4272	-1030	952	24
4273	-1030	953	24
4274	-1030	954	24
4275	-1030	955	24
4276	-1030	956	24
4277	-1030	957	25
4278	-1030	958	25
4279	-1030	954	24
4280	-1030	955	24
4281	-1030	956	24
4282	-1030	957	24
4283	-1030	958	25
4284	-1030	959	26
4285	-1030	960	26
4286	-1030	961	26
4287	-1030	957	25
4288	-1030	958	25
4289	-1030	959	25
4290	-1030	955	24
4291	-1030	956	25
4292	-1030	957	27
4293	-1030	953	24
4294	-1030	954	24
4295	-1030	955	24
4296	-1030	956	26
4297	-1030	952	24
4298	-1030	953	24
4299	-1030	954	24
4300	-1030	955	24
4301	-1030	956	24
4302	-1030	957	26
4303	-1030	953	24
4304	-1030	954	24
4305	-1030	955	24
4306	-1030	956	24
4307	-1030	957	24
4308	-1030	958	24
4309	-1030	959	24
4310	-1030	960	24
4311	-1030	961	24
4312	-1030	962	27
4313	-1030	958	26
4314	-1030	959	26
4315	-1030	960	26
4316	-1030	961	26
4317	-1030	957	25
4318	-1030	958	25
4319	-1030	959	25
4320	-1030	960	25
4321	-1030	956	24
4322	-1030	957	24
4323	-1030	958	24
4324	-1030	959	24
4325	-1030	960	24
4326	-1030	961	24
4327	-1030	962	24
4328	-1030	963	26
4329	-1030	964	26
4330	-1030	965	26
4331	-1030	966	26
4332	-1030	967	26
4333	-1030	968	26
4334	-1030	969	26
4335	-1030	970	27
4336	-1030	966	25
4337	-1030	967	25
4338	-1030	968	25
4339	-1030	969	25
4340	-1030	970	25
4341	-1030	966	24
4342	-1030	967	24
4343	-1030	968	24
4344	-1030	969	24
4345	-1030	970	26
4346	-1030	966	24
4347	-1030	967	24
4348	-1030	968	24
4349	-1030	969	24
4350	-1030	970	24
4351	-1030	971	24
4352	-1030	972	24
4353	-1030	973	24
4354	-1030	974	24
4355	-1030	975	24
4356	-1030	976	24
4357	-1030	977	24
4358	-1030	978	24
4359	-1030	979	24
4360	-1030	980	24
4361	-1030	981	24
4362	-1030	982	24
4363	-1030	983	24
4364	-1030	984	24
4365	-1030	985	24
4366	-1030	986	24
4367	-1030	987	24
4368	-1030	988	24
4369	-1030	989	24
4370	-1030	990	26
4371	-1030	991	26
4372	-1030	992	27
4373	-1030	993	27
4374	-1030	994	28
4375	-1030	995	28
4376	-1030	996	28
4377	-1030	992	26
4378	-1030	993	27
4379	-1030	994	27
4380	-1030	995	27
4381	-1030	996	28
4382	-1030	997	28
4383	-1030	998	28
4384	-1030	999	28
4385	-1030	1000	30
4386	-1030	1001	30
4387	-1030	1002	31
4388	-1030	1003	32
4389	-1030	999	31
4390	-1030	995	30
4391	-1030	991	29
4392	-1030	992	29
4393	-1030	988	28
4394	-1030	989	28
4395	-1030	990	29
4396	-1030	986	26
4397	-1030	987	28
4398	-1030	988	28
4399	-1030	989	30
4400	-1080	985	29
4401	-1080	981	28
4402	-1080	982	29
4403	-1080	978	28
4404	-1080	979	28
4405	-1080	980	28
4406	-1080	981	29
4407	-1080	982	29
4408	-1080	983	29
4409	-1080	984	29
4410	-1080	980	27
4411	-1080	976	25
4412	-1080	977	25
4413	-1080	978	26
4414	-1080	979	27
4415	-1080	975	25
4416	-1080	976	25
4417	-1080	977	25
4418	-1080	978	25
4419	-1080	974	24
4420	-1080	975	24
4421	-1080	976	24
4422	-1080	977	24
4423	-1080	978	24
4424	-1080	979	24
4425	-1080	980	25
4426	-1080	981	25
4427	-1080	982	26
4428	-1080	983	26
4429	-1080	984	26
4430	-1080	985	28
4431	-1080	981	26
4432	-1080	982	26
4433	-1080	983	26
4434	-1080	984	26
4435	-1080	985	26
4436	-1080	981	24
4437	-1080	982	24
4438	-1080	983	24
4439	-1080	984	24
4440	-1080	985	24
4441	-1080	986	24
4442	-1080	987	24
4443	-1080	988	24
4444	-1080	989	24
4445	-1080	990	24
4446	-1080	991	24
4447	-1080	992	24
4448	-1080	993	24
4449	-1080	994	24
4450	-1080	995	24
4451	-1080	996	24
4452	-1080	997	24
4453	-1080	998	24
4454	-1080	999	24
4455	-1080	1000	24
4456	-1080	1001	25
4457	-1080	1002	25
4458	-1080	1003	25
4459	-1080	1004	25
4460	-1080	1005	25
4461	-1080	1006	25
4462	-1080	1007	25
4463	-1080	1008	26
4464	-1080	1009	29
4465	-1080	1010	29
4466	-1080	1011	30
4467	-1080	1012	35
4468	-1080	1013	35
4469	-1080	1009	31
4470	-1080	1010	31
4471	-1080	1011	31
4472	-1080	1012	31
4473	-1080	1008	30
4474	-1080	1009	30
4475	-1080	1005	28
4476	-1080	1006	31
4477	-1080	1007	32
4478	-1080	1003	31
4479	-1080	1004	31
4480	-1080	1005	31
4481	-1080	1006	31
4482	-1080	1002	30
4483	-1080	1003	30
4484	-1080	1004	30
4485	-1080	1000	28
4486	-1080	996	27
4487	-1080	992	26
4488	-1080	993	26
4489	-1080	994	28
4490	-1080	990	27
4491	-1080	991	27
4492	-1080	992	27
4493	-1080	993	27
4494	-1080	994	27
4495	-1080	995	28
4496	-1080	991	27
4497	-1080	992	28
4498	-1080	993	29
4499	-1080	989	27
4500	-1080	990	28
4501	-1080	986	26
4502	-1080	987	26
4503	-1080	988	26
4504	-1080	989	27
4505	-1080	990	27
4506	-1080	991	27
4507	-1080	992	27
4508	-1080	988	26
4509	-1080	989	28
4510	-1080	985	26
4511	-1080	986	27
4512	-1080	987	29
4513	-1080	988	29
4514	-1080	984	27
4515	-1080	985	28
4516	-1080	986	28
4517	-1080	982	27
4518	-1080	983	28
4519	-1080	984	29
4520	-1080	980	28
4521	-1080	981	28
4522	-1080	982	28
4523	-1080	983	28
4524	-1080	984	28
4525	-1080	980	27
4526	-1080	976	26
4527	-1080	977	26
4528	-1080	978	26
4529	-1080	979	26
4530	-1080	980	26
4531	-1080	976	25
4532	-1080	977	25
4533	-1080	978	25
4534	-1080	979	25
4535	-1080	980	26
4536	-1080	981	26
4537	-1080	982	26
4538	-1080	978	25
4539	-1080	979	25
4540	-1080	980	26
4541	-1080	981	27
4542	-1080	977	26
4543	-1080	978	26
4544	-1080	974	24
4545	-1080	975	26
4546	-1080	976	26
4547	-1080	977	29
4548	-1080	973	26
4549	-1080	974	26
4550	-1080	975	26
4551	-1080	976	26
4552	-1080	977	26
4553	-1080	978	26
4554	-1080	979	26
4555	-1080	980	26
4556	-1080	976	24
4557	-1080	977	24
4558	-1080	978	25
4559	-1080	974	24
4560	-1080	975	25
4561	-1080	976	25
4562	-1080	972	24
4563	-1080	973	24
4564	-1080	974	24
4565	-1080	975	24
4566	-1080	976	24
4567	-1080	977	25
4568	-1080	973	24
4569	-1080	974	26
4570	-1080	975	26
4571	-1080	976	26
4572	-1080	977	26
4573	-1080	978	26
4574	-1080	979	26
4575	-1080	980	27
4576	-1080	981	28
4577	-1080	982	29
4578	-1080	978	27
4579	-1080	974	26
4580	-1080	975	26
4581	-1080	976	26
4582	-1080	977	26
4583	-1080	978	26
4584	-1080	979	26
4585	-1080	980	26
4586	-1080	981	26
4587	-1080	982	26
4588	-1080	983	26
4589	-1080	984	26
4590	-1080	985	28
4591	-1080	981	26
4592	-1080	982	26
4593	-1080	983	26
4594	-1080	984	27
4595	-1080	980	26
4596	-1080	981	26
4597	-1080	982	26
4598	-1080	978	25
4599	-1080	979	25
4600	-1130	980	25
4601	-1130	981	25
4602	-1130	982	26
4603	-1130	983	26
4604	-1130	979	25
4605	-1130	980	25
4606	-1130	981	25
4607	-1130	982	25
4608	-1130	983	25
4609	-1130	984	26
4610	-1130	985	26
4611	-1130	986	26
4612	-1130	987	26
4613	-1130	988	26
4614	-1130	989	26
4615	-1130	990	27
4616	-1130	991	27
4617	-1130	987	24
4618	-1130	988	24
4619	-1130	989	24
4620	-1130	990	24
4621	-1130	991	24
4622	-1130	992	25
4623	-1130	988	24
4624	-1130	989	24
4625	-1130	990	24
4626	-1130	991	24
4627	-1130	992	24
4628	-1130	993	24
4629	-1130	994	24
4630	-1130	995	24
4631	-1130	996	24
4632	-1130	997	24
4633	-1130	998	24
4634	-1130	999	24
4635	-1130	1000	24
4636	-1130	1001	25
4637	-1130	1002	25
4638	-1130	1003	25
4639	-1130	1004	25
4640	-1130	1005	25
4641	-1130	1006	25
4642	-1130	1007	25
4643	-1130	1008	25
4644	-1130	1009	25
4645	-1130	1010	25
4646	-1130	1011	25
4647	-1130	1012	25
4648	-1130	1013	25
4649	-1130	1014	25
4650	-1130	1015	25
4651	-1130	1016	25
4652	-1130	1017	25
4653	-1130	1018	25
4654	-1130	1019	25
4655	-1130	1020	25
4656	-1130	1021	25
4657	-1130	1022	25
4658	-1130	1023	25
4659	-1130	1024	25
4660	-1130	1025	26
4661	-1130	1026	27
4662	-1130	1027	27
4663	-1130	1028	28
4664	-1130	1029	28
4665	-1130	1025	27
4666	-1130	1026	28
4667	-1130	1027	28
4668	-1130	1028	28
4669	-1130	1029	28
4670	-1130	1030	28
4671	-1130	1031	28
4672	-1130	1032	29
4673	-1130	1028	28
4674	-1130	1024	27
4675	-1130	1025	27
4676	-1130	1026	27
4677	-1130	1027	30
4678	-1130	1023	29
4679	-1130	1024	29
4680	-1130	1025	29
4681	-1130	1026	29
4682	-1130	1027	29
4683	-1130	1028	30
4684	-1130	1029	32
4685	-1130	1030	32
4686	-1130	1026	31
4687	-1130	1027	31
4688	-1130	1028	31
4689	-1130	1029	31
4690	-1130	1030	31
4691	-1130	1031	31
4692	-1130	1032	31
4693	-1130	1033	32
4694	-1130	1034	32
4695	-1130	1035	32
4696	-1130	1031	30
4697	-1130	1032	31
4698	-1130	1033	32
4699	-1130	1034	33
4700	-1130	1030	31
4701	-1130	1026	30
4702	-1130	1027	30
4703	-1130	1028	30
4704	-1130	1029	30
4705	-1130	1025	28
4706	-1130	1026	28
4707	-1130	1022	27
4708	-1130	1023	27
4709	-1130	1024	28
4710	-1130	1025	29
4711	-1130	1026	30
4712	-1130	1022	29
4713	-1130	1023	30
4714	-1130	1024	30
4715	-1130	1020	27
4716	-1130	1021	30
4717	-1130	1017	27
4718	-1130	1013	25
4719	-1130	1014	25
4720	-1130	1015	25
4721	-1130	1016	25
4722	-1130	1017	25
4723	-1130	1018	25
4724	-1130	1019	25
4725	-1130	1020	25
4726	-1130	1021	25
4727	-1130	1022	25
4728	-1130	1023	25
4729	-1130	1024	25
4730	-1130	1025	25
4731	-1130	1026	25
4732	-1130	1027	25
4733	-1130	1028	25
4734	-1130	1029	25
4735	-1130	1030	25
4736	-1130	1031	25
4737	-1130	1032	25
4738	-1130	1033	25
4739	-1130	1034	25
4740	-1130	1035	25
4741	-1130	1036	25
4742	-1130	1037	25
4743	-1130	1038	25
4744	-1130	1039	25
4745	-1130	1040	25
4746	-1130	1041	25
4747	-1130	1042	25
4748	-1130	1043	25
4749	-1130	1044	25
4750	-1130	1045	25
4751	-1130	1046	25
4752	-1130	1047	25
4753	-1130	1048	26
4754	-1130	1044	25
4755	-1130	1045	25
4756	-1130	1046	25
4757	-1130	1047	25
4758	-1130	1048	25
4759	-1130	1049	25
4760	-1130	1050	25
4761	-1130	1051	26
4762	-1130	1052	28
4763	-1130	1053	28
4764	-1130	1049	26
4765	-1130	1045	25
4766	-1130	1046	25
4767	-1130	1047	25
4768	-1130	1048	25
4769	-1130	1049	25
4770	-1130	1050	26
4771	-1130	1051	28
4772	-1130	1052	28
4773	-1130	1048	26
4774	-1130	1044	25
4775	-1130	1045	25
4776	-1130	1046	25
4777	-1130	1047	25
4778	-1130	1048	27
4779	-1130	1049	27
4780	-1130	1050	27
4781	-1130	1051	28
4782	-1130	1052	29
4783	-1130	1048	28
4784	-1130	1044	27
4785	-1130	1045	28
4786	-1130	1041	27
4787	-1130	1037	26
4788	-1130	1033	25
4789	-1130	1034	25
4790	-1130	1035	25
4791	-1130	1036	25
4792	-1130	1037	25
4793	-1130	1038	27
4794	-1130	1039	27
4795	-1130	1035	26
4796	-1130	1036	28
4797	-1130	1032	26
4798	-1130	1033	28
4799	-1130	1034	28
4800	-1180	1035	30
4801	-1180	1036	30
4802	-1180	1037	31
4803	-1180	1033	30
4804	-1180	1034	31
4805	-1180	1035	33
4806	-1180	1036	34
4807	-1180	1032	31
4808	-1180	1033	31
4809	-1180	1029	30
4810	-1180	1030	31
4811	-1180	1026	28
4812	-1180	1027	28
4813	-1180	1023	27
4814	-1180	1024	27
4815	-1180	1025	27
4816	-1180	1026	28
4817	-1180	1022	27
4818	-1180	1023	28
4819	-1180	1024	28
4820	-1180	1025	28
4821	-1180	1026	28
4822	-1180	1027	31
4823	-1180	1023	30
4824	-1180	1019	29
4825	-1180	1020	29
4826	-1180	1021	29
4827	-1180	1022	31
4828	-1180	1018	30
4829	-1180	1019	32
4830	-1180	1015	31
4831	-1180	1011	30
4832	-1180	1007	29
4833	-1180	1008	29
4834	-1180	1009	31
4835	-1180	1010	31
4836	-1180	1011	31
4837	-1180	1012	31
4838	-1180	1008	30
4839	-1180	1004	29
4840	-1180	1005	29
4841	-1180	1006	29
4842	-1180	1007	29
4843	-1180	1008	29
4844	-1180	1009	31
4845	-1180	1005	29
4846	-1180	1001	28
4847	-1180	1002	29
4848	-1180	998	28
4849	-1180	994	26
4850	-1180	990	25
4851	-1180	991	26
4852	-1180	987	25
4853	-1180	988	27
4854	-1180	989	28
4855	-1180	985	27
4856	-1180	986	27
4857	-1180	982	26
4858	-1180	983	27
4859	-1180	979	26
4860	-1180	975	25
4861	-1180	976	25
4862	-1180	977	26
4863	-1180	978	26
4864	-1180	979	26
4865	-1180	980	26
4866	-1180	981	26
4867	-1180	982	27
4868	-1180	983	29
4869	-1180	979	28
4870	-1180	980	28
4871	-1180	981	28
4872	-1180	977	27
4873	-1180	978	27
4874	-1180	979	28
4875	-1180	975	26
4876	-1180	976	26
4877	-1180	977	26
4878	-1180	978	26
4879	-1180	979	26
4880	-1180	980	26
4881	-1180	981	26
4882	-1180	982	26
4883	-1180	983	26
4884	-1180	984	26
4885	-1180	985	28
4886	-1180	986	28
4887	-1180	987	29
4888	-1180	988	29
4889	-1180	989	29
4890	-1180	990	30
4891	-1180	991	31
4892	-1180	992	31
4893	-1180	988	30
4894	-1180	989	30
4895	-1180	990	30
4896	-1180	991	30
4897	-1180	992	32
4898	-1180	993	32
4899	-1180	994	32
4900	-1180	990	31
4901	-1180	991	34
4902	-1180	987	30
4903	-1180	983	28
4904	-1180	984	28
4905	-1180	985	28
4906	-1180	986	28
4907	-1180	987	28
4908	-1180	983	27
4909	-1180	984	27
4910	-1180	985	27
4911	-1180	986	28
4912	-1180	982	26
4913	-1180	983	27
4914	-1180	984	27
4915	-1180	985	27
4916	-1180	986	27
4917	-1180	987	27
4918	-1180	988	27
4919	-1180	989	27
4920	-1180	990	27
4921	-1180	991	27
4922	-1180	992	27
4923	-1180	993	27
4924	-1180	994	27
4925	-1180	995	29
4926	-1180	996	29
4927	-1180	992	28
4928	-1180	988	27
4929	-1180	989	27
4930	-1180	985	26
4931	-1180	986	26
4932	-1180	987	28
4933	-1180	988	30
4934	-1180	989	30
4935	-1180	985	27
4936	-1180	986	27
4937	-1180	982	26
4938	-1180	983	26
4939	-1180	984	26
4940	-1180	985	26
4941	-1180	986	27
4942	-1180	982	26
4943	-1180	983	26
4944	-1180	984	26
4945	-1180	985	27
4946	-1180	981	26
4947	-1180	982	27
4948	-1180	978	26
4949	-1180	979	26
4950	-1180	980	26
4951	-1180	981	26
4952	-1180	982	26
4953	-1180	983	26
4954	-1180	984	27
4955	-1180	985	27
4956	-1180	981	25
4957	-1180	977	24
4958	-1180	978	24
4959	-1180	979	24
4960	-1180	980	24
4961	-1180	981	24
4962	-1180	982	25
4963	-1180	983	25
4964	-1180	984	25
4965	-1180	985	25
4966	-1180	986	25
4967	-1180	987	25
4968	-1180	988	25
4969	-1180	984	24
4970	-1180	985	24
4971	-1180	986	24
4972	-1180	987	24
4973	-1180	988	26
4974	-1180	989	26
4975	-1180	990	26
4976	-1180	991	26
4977	-1180	987	25
4978	-1180	988	25
4979	-1180	989	28
4980	-1180	990	28
4981	-1180	991	28
4982	-1180	987	27
4983	-1180	983	26
4984	-1180	984	28
4985	-1180	980	27
4986	-1180	981	29
4987	-1180	977	28
4988	-1180	973	27
4989	-1180	974	27
4990	-1180	975	27
4991	-1180	976	27
4992	-1180	977	27
4993	-1180	978	29
4994	-1180	974	28
4995	-1180	970	27
4996	-1180	971	28
4997	-1180	972	28
4998	-1180	968	24
4999	-1180	969	24
5000	-1230	970	25
5001	-1230	971	26
5002	-1230	972	26
5003	-1230	973	26
5004	-1230	969	24
5005	-1230	970	24
5006	-1230	971	24
5007	-1230	972	24
5008	-1230	973	24
5009	-1230	974	24
5010	-1230	975	24
5011	-1230	976	26
5012	-1230	972	24
5013	-1230	973	24
5014	-1230	974	24
5015	-1230	975	24
5016	-1230	976	24
5017	-1230	977	24
5018	-1230	978	24
5019	-1230	979	24
5020	-1230	980	24
5021	-1230	981	24
5022	-1230	982	24
5023	-1230	983	24
5024	-1230	984	24
5025	-1230	985	25
5026	-1230	986	25
5027	-1230	987	25
5028	-1230	988	26
5029	-1230	989	27
5030	-1230	985	26
5031	-1230	986	26
5032	-1230	987	26
5033	-1230	988	27
5034	-1230	989	28
5035	-1230	990	28
5036	-1230	991	28
5037	-1230	992	28
5038	-1230	993	28
5039	-1230	989	25
5040	-1230	990	27
5041	-1230	986	26
5042	-1230	987	26
5043	-1230	988	27
5044	-1230	989	29
5045	-1230	985	27
5046	-1230	986	27
5047	-1230	982	26
5048	-1230	983	27
5049	-1230	984	27
5050	-1230	985	27
5051	-1230	986	28
5052	-1230	987	29
5053	-1230	983	28
5054	-1230	979	27
5055	-1230	975	26
5056	-1230	976	26
5057	-1230	977	26
5058	-1230	978	26
5059	-1230	979	26
5060	-1230	980	26
5061	-1230	981	26
5062	-1230	982	26
5063	-1230	983	27
5064	-1230	984	28
5065	-1230	980	26
5066	-1230	981	27
5067	-1230	977	26
5068	-1230	978	26
5069	-1230	979	26
5070	-1230	980	26
5071	-1230	981	27
5072	-1230	982	28
5073	-1230	983	28
5074	-1230	984	28
5075	-1230	985	28
5076	-1230	981	27
5077	-1230	982	27
5078	-1230	983	27
5079	-1230	979	26
5080	-1230	980	26
5081	-1230	981	26
5082	-1230	982	27
5083	-1230	978	26
